Month,Scope,Case_ID,Tier,Case_Type,Segment,Factor,Case_Name_TH,Input_Rebased,SA,SA_Floored,SA_Rebased,MA3_Centered
2012-04,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,100.0000000000,83.9362342367,83.9362342367,100.0000000000,88.5199448385
2012-05,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,85.4129322214,79.3451058688,79.3451058688,94.5302187909,88.7227900527
2012-06,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,55.8759601313,60.1303665343,60.1303665343,71.6381513671,76.7204792830
2012-07,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,44.6206669611,53.7133711923,53.7133711923,63.9930676909,71.5062083832
2012-08,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,56.9739952719,66.2151179604,66.2151179604,78.8874060917,63.4707247539
2012-09,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,31.8153084111,39.8963194508,39.8963194508,47.5317004791,61.9792007784
2012-10,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,35.0513946259,49.9575840191,49.9575840191,59.5184957645,54.2316327792
2012-11,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,36.3607235948,46.7060674900,46.7060674900,55.6447020941,56.2419927287
2012-12,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,38.2056477801,44.9585807595,44.9585807595,53.5627803276,54.3858527161
2013-01,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,52.5485153145,45.2836619328,45.2836619328,53.9500757267,53.2646978099
2013-02,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,51.0854787451,43.8829018654,43.8829018654,52.2812373755,55.9237606571
2013-03,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,79.3317399700,51.6543324191,51.6543324191,61.5399688690,58.8487056885
2013-04,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,67.3451450047,52.6489280715,52.6489280715,62.7249108210,70.5787029872
2013-05,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,76.9888897548,73.4200558911,73.4200558911,87.4712292715,69.5865694874
2013-06,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,44.7717766867,49.1560539242,49.1560539242,58.5635683697,70.0410817616
2013-07,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,44.3626113839,53.7934295327,53.7934295327,64.0884476435,59.9242782671
2013-08,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,38.6096173330,47.9450642560,47.9450642560,57.1208187882,58.3147607993
2013-09,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,37.4267182778,45.1031488684,45.1031488684,53.7350159660,56.0117785538
2013-10,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,34.6967846968,47.9943198168,47.9943198168,57.1795009071,56.4293769658
2013-11,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,40.8069865517,48.9966133997,48.9966133997,58.3736140242,58.3081913010
2013-12,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,44.7250149378,49.8341668724,49.8341668724,59.3714589719,55.9482021931
2014-01,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,49.1214852917,42.0516618599,42.0516618599,50.0995335832,49.6270070904
2014-02,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,42.6939097152,33.0792940159,33.0792940159,39.4100287160,47.7632387464
2014-03,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,70.8734921501,45.1410359840,45.1410359840,53.7801539400,50.3495050504
2014-04,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,60.7811809939,48.5641054885,48.5641054885,57.8583324950,56.8194511479
2014-05,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,49.6990794863,49.3711813500,49.3711813500,58.8198670086,61.4098997085
2014-06,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,51.4669333818,56.7001849530,56.7001849530,67.5514996219,69.5228061925
2014-07,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,59.0890984508,68.9931100581,68.9931100581,82.1970519472,71.5736491212
2014-08,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,45.2277037383,54.5353823234,54.5353823234,64.9723957947,73.5642981270
2014-09,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,54.1397137142,61.7128123898,61.7128123898,73.5234466390,65.8961095074
2014-10,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,38.1904935096,49.6839437739,49.6839437739,59.1924860886,64.1367365930
2014-11,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,44.9653183696,50.1051282118,50.1051282118,59.6942770514,57.8353278522
2014-12,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,43.0212419574,45.8453167871,45.8453167871,54.6192204165,58.4905037600
2015-01,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,58.6136873371,51.3337337278,51.3337337278,61.1580138120,59.9001602811
2015-02,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,66.1912555530,53.6547660102,53.6547660102,63.9232466146,69.0773354496
2015-03,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,91.9881536903,68.9542425245,68.9542425245,82.1507459222,68.2432723654
2015-04,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,58.4305371539,49.2334902955,49.2334902955,58.6558245592,65.0020574409
2015-05,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,42.5328414690,45.4931047568,45.4931047568,54.1996018412,56.5843618637
2015-06,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,41.7192736342,47.7577524936,47.7577524936,56.8976591908,57.6608775727
2015-07,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,41.3919413919,51.9442505368,51.9442505368,61.8853716862,61.9513231071
2015-08,TH,FPF09,T2,family_member,Formal,Pull,สอบราชการ,46.7972531802,56.2968199973,56.2968199973,67.0709384442,66.3645771757
